region_index,image_id,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,attribute_ids
2936,img_0099,data\raw\img_0099.jpg,6802,8,skirt,86.0,662.0,595.0,360.0,"[316, 142, 77, 123, 295, 115]"
2937,img_0099,data\raw\img_0099.jpg,6803,1,"top, t-shirt, sweatshirt",117.0,386.0,290.0,337.0,"[317, 316, 142, 146, 295, 135, 11, 115]"
2938,img_0028,data\raw\img_0028.jpg,6804,23,shoe,313.0,873.0,33.0,50.0,[]
2939,img_0028,data\raw\img_0028.jpg,6805,23,shoe,339.0,858.0,14.0,39.0,[]
2940,img_0028,data\raw\img_0028.jpg,6806,6,pants,262.0,612.0,114.0,258.0,"[316, 317, 38, 295, 136, 230, 154, 115, 126]"
2941,img_0028,data\raw\img_0028.jpg,6813,4,jacket,233.0,387.0,224.0,261.0,"[316, 317, 142, 29, 229, 295, 136, 147, 115]"
2942,img_0028,data\raw\img_0028.jpg,6814,1,"top, t-shirt, sweatshirt",257.0,372.0,121.0,273.0,"[316, 137, 318, 295, 147, 115, 145]"
2943,img_0315,data\raw\img_0315.jpg,6815,4,jacket,60.0,496.0,391.0,527.0,"[317, 295, 18, 136, 311, 225, 115, 145]"
2944,img_0315,data\raw\img_0315.jpg,6819,1,"top, t-shirt, sweatshirt",231.0,479.0,81.0,131.0,"[317, 115]"
2945,img_0579,data\raw\img_0579.jpg,6826,13,glasses,195.0,135.0,172.0,99.0,[]
2946,img_0579,data\raw\img_0579.jpg,6833,0,"shirt, blouse",272.0,296.0,131.0,402.0,"[317, 316, 146, 295, 135, 225, 115, 141]"
2947,img_0579,data\raw\img_0579.jpg,6834,4,jacket,71.0,283.0,558.0,683.0,"[317, 146, 142, 295, 298, 136, 225, 115, 21]"
2948,img_0868,data\raw\img_0868.jpg,6838,19,belt,312.0,328.0,107.0,17.0,[]
2949,img_0868,data\raw\img_0868.jpg,6840,23,shoe,357.0,924.0,47.0,22.0,[]
2950,img_0868,data\raw\img_0868.jpg,6841,10,dress,5.0,147.0,467.0,798.0,"[317, 312, 142, 108, 295, 155, 121, 325, 115, 229]"
2951,img_0746,data\raw\img_0746.jpg,6842,7,shorts,700.0,555.0,188.0,80.0,"[316, 295, 136, 50, 230, 149, 325, 115]"
2952,img_0746,data\raw\img_0746.jpg,6843,1,"top, t-shirt, sweatshirt",687.0,308.0,229.0,262.0,"[317, 146, 295, 136, 301, 0, 115, 145]"
2953,img_0746,data\raw\img_0746.jpg,6847,13,glasses,745.0,229.0,69.0,28.0,[]
2954,img_0601,data\raw\img_0601.jpg,6852,13,glasses,492.0,160.0,49.0,17.0,[]
2955,img_0601,data\raw\img_0601.jpg,6853,10,dress,408.0,205.0,180.0,270.0,"[295, 305, 149, 101, 145, 115, 130, 319, 234]"
2956,img_0601,data\raw\img_0601.jpg,6854,23,shoe,557.0,585.0,36.0,65.0,[]
2957,img_0601,data\raw\img_0601.jpg,6855,23,shoe,427.0,608.0,41.0,35.0,[]
2958,img_0113,data\raw\img_0113.jpg,6856,23,shoe,433.0,555.0,29.0,56.0,[]
2959,img_0113,data\raw\img_0113.jpg,6857,23,shoe,522.0,554.0,43.0,61.0,[]
2960,img_0113,data\raw\img_0113.jpg,6858,6,pants,429.0,357.0,127.0,209.0,"[316, 317, 295, 136, 230, 154, 115, 128]"
2961,img_0113,data\raw\img_0113.jpg,6861,1,"top, t-shirt, sweatshirt",467.0,180.0,44.0,182.0,"[317, 146, 295, 136, 301, 0, 115, 145]"
2962,img_0113,data\raw\img_0113.jpg,6863,0,"shirt, blouse",343.0,174.0,312.0,215.0,"[316, 317, 295, 136, 225, 147, 115, 145]"
2963,img_0113,data\raw\img_0113.jpg,6870,15,"headband, head covering, hair accessory",463.0,125.0,34.0,32.0,[]
2964,img_0162,data\raw\img_0162.jpg,6871,23,shoe,380.0,840.0,95.0,115.0,[]
2965,img_0162,data\raw\img_0162.jpg,6872,23,shoe,449.0,864.0,76.0,88.0,[]
2966,img_0162,data\raw\img_0162.jpg,6873,6,pants,338.0,411.0,196.0,443.0,"[317, 142, 136, 304, 46, 115, 154, 126]"
2967,img_0162,data\raw\img_0162.jpg,6874,4,jacket,251.0,212.0,255.0,293.0,"[146, 142, 17, 295, 136, 322, 311, 225, 115]"
2968,img_0162,data\raw\img_0162.jpg,6879,1,"top, t-shirt, sweatshirt",337.0,230.0,119.0,228.0,"[317, 146, 295, 136, 301, 0, 115, 145]"
2969,img_0162,data\raw\img_0162.jpg,6880,13,glasses,299.0,122.0,71.0,32.0,[]
2970,img_0162,data\raw\img_0162.jpg,6881,24,"bag, wallet",253.0,231.0,79.0,333.0,[]
2971,img_0086,data\raw\img_0086.jpg,6882,23,shoe,268.0,877.0,94.0,80.0,[]
2972,img_0086,data\raw\img_0086.jpg,6883,23,shoe,434.0,876.0,103.0,80.0,[]
2973,img_0086,data\raw\img_0086.jpg,6884,8,skirt,293.0,490.0,147.0,199.0,"[316, 317, 142, 129, 295, 149, 115, 65]"
2974,img_0086,data\raw\img_0086.jpg,6886,1,"top, t-shirt, sweatshirt",307.0,325.0,95.0,179.0,"[146, 318, 142, 295, 136, 301, 0, 115]"
2975,img_0735,data\raw\img_0735.jpg,6888,15,"headband, head covering, hair accessory",325.0,88.0,98.0,106.0,[]
2976,img_0735,data\raw\img_0735.jpg,6889,10,dress,279.0,228.0,227.0,427.0,"[317, 142, 119, 150, 304, 281, 115, 113, 229]"
2977,img_0735,data\raw\img_0735.jpg,6893,23,shoe,392.0,851.0,17.0,34.0,[]
2978,img_0735,data\raw\img_0735.jpg,6894,23,shoe,353.0,875.0,51.0,55.0,[]
2979,img_0947,data\raw\img_0947.jpg,6895,23,shoe,327.0,902.0,100.0,86.0,[]
2980,img_0947,data\raw\img_0947.jpg,6896,23,shoe,302.0,891.0,70.0,75.0,[]
2981,img_0947,data\raw\img_0947.jpg,6897,8,skirt,283.0,438.0,120.0,323.0,"[316, 317, 142, 152, 295, 67, 127, 115]"
2982,img_0947,data\raw\img_0947.jpg,6898,4,jacket,277.0,248.0,147.0,250.0,"[317, 17, 142, 146, 295, 136, 115]"
2983,img_0947,data\raw\img_0947.jpg,6900,1,"top, t-shirt, sweatshirt",330.0,237.0,60.0,26.0,"[317, 9]"
2984,img_0932,data\raw\img_0932.jpg,6902,19,belt,336.0,424.0,70.0,78.0,[]
2985,img_0932,data\raw\img_0932.jpg,6903,10,dress,202.0,230.0,204.0,489.0,"[316, 317, 142, 229, 295, 150, 102, 127, 115]"
2986,img_0932,data\raw\img_0932.jpg,6904,24,"bag, wallet",111.0,216.0,267.0,353.0,[]
2987,img_0932,data\raw\img_0932.jpg,6905,23,shoe,174.0,883.0,93.0,60.0,[]
2988,img_0932,data\raw\img_0932.jpg,6906,23,shoe,257.0,914.0,125.0,68.0,[]
2989,img_0191,data\raw\img_0191.jpg,6914,8,skirt,203.0,590.0,268.0,433.0,"[316, 317, 142, 295, 123, 70, 115]"
2990,img_0191,data\raw\img_0191.jpg,6915,9,coat,184.0,337.0,273.0,429.0,"[316, 317, 142, 148, 295, 136, 114, 228, 88]"
2991,img_0191,data\raw\img_0191.jpg,6916,1,"top, t-shirt, sweatshirt",308.0,385.0,55.0,91.0,"[317, 146, 295, 135, 8, 115, 139]"
2992,img_0191,data\raw\img_0191.jpg,6917,19,belt,326.0,564.0,83.0,140.0,[]
2993,img_0894,data\raw\img_0894.jpg,6921,10,dress,223.0,253.0,182.0,255.0,"[229, 327, 295, 301, 142, 304, 113, 305, 115, 149, 119, 120, 317]"
2994,img_0894,data\raw\img_0894.jpg,6925,23,shoe,329.0,628.0,28.0,68.0,[]
2995,img_0894,data\raw\img_0894.jpg,6926,23,shoe,306.0,684.0,28.0,40.0,[]
2996,img_0382,data\raw\img_0382.jpg,6927,25,scarf,278.0,196.0,103.0,125.0,[]
2997,img_0382,data\raw\img_0382.jpg,6929,0,"shirt, blouse",323.0,234.0,23.0,50.0,[317]
2998,img_0382,data\raw\img_0382.jpg,6932,4,jacket,229.0,213.0,231.0,296.0,"[317, 316, 146, 229, 20, 136, 115, 145]"
2999,img_0382,data\raw\img_0382.jpg,6940,2,sweater,292.0,291.0,116.0,201.0,"[316, 317, 295, 136, 147, 115, 145]"
3000,img_0382,data\raw\img_0382.jpg,6942,6,pants,283.0,462.0,153.0,320.0,"[316, 317, 295, 136, 230, 154, 115, 126]"
3001,img_0382,data\raw\img_0382.jpg,6943,22,sock,327.0,779.0,32.0,34.0,[]
3002,img_0382,data\raw\img_0382.jpg,6944,22,sock,369.0,731.0,30.0,30.0,[]
3003,img_0382,data\raw\img_0382.jpg,6945,23,shoe,364.0,754.0,53.0,88.0,[]
3004,img_0382,data\raw\img_0382.jpg,6946,23,shoe,312.0,804.0,55.0,58.0,[]
3005,img_0382,data\raw\img_0382.jpg,6947,24,"bag, wallet",188.0,534.0,111.0,252.0,[]
3006,img_0260,data\raw\img_0260.jpg,6948,6,pants,353.0,367.0,157.0,511.0,"[316, 44, 137, 328, 295, 132, 154, 115, 141]"
3007,img_0260,data\raw\img_0260.jpg,6949,23,shoe,359.0,836.0,41.0,58.0,[]
3008,img_0260,data\raw\img_0260.jpg,6950,23,shoe,444.0,868.0,45.0,44.0,[]
3009,img_0260,data\raw\img_0260.jpg,6951,1,"top, t-shirt, sweatshirt",342.0,251.0,188.0,153.0,"[316, 146, 142, 328, 295, 136, 0, 115]"
3010,img_0474,data\raw\img_0474.jpg,6964,10,dress,206.0,200.0,243.0,555.0,"[316, 142, 133, 229, 295, 100, 153, 114, 322]"
3011,img_0474,data\raw\img_0474.jpg,6966,23,shoe,268.0,848.0,59.0,111.0,[]
3012,img_0474,data\raw\img_0474.jpg,6967,23,shoe,341.0,868.0,54.0,89.0,[]
3013,img_0401,data\raw\img_0401.jpg,6968,25,scarf,709.0,384.0,127.0,208.0,[]
3014,img_0401,data\raw\img_0401.jpg,6969,15,"headband, head covering, hair accessory",763.0,363.0,9.0,9.0,[]
3015,img_0401,data\raw\img_0401.jpg,6970,4,jacket,725.0,426.0,250.0,343.0,"[317, 142, 295, 136, 311, 147, 115, 21]"
3016,img_0401,data\raw\img_0401.jpg,6978,6,pants,602.0,580.0,161.0,233.0,"[317, 36, 295, 135, 298, 154, 115, 230]"
3017,img_0401,data\raw\img_0401.jpg,6979,23,shoe,621.0,794.0,130.0,114.0,[]
3018,img_0401,data\raw\img_0401.jpg,6980,23,shoe,486.0,698.0,158.0,110.0,[]
3019,img_0401,data\raw\img_0401.jpg,6981,24,"bag, wallet",782.0,477.0,152.0,256.0,[]
3020,img_0046,data\raw\img_0046.jpg,6983,6,pants,501.0,534.0,190.0,295.0,"[137, 36, 317, 295, 298, 154, 115, 230, 297, 128]"
3021,img_0046,data\raw\img_0046.jpg,6986,13,glasses,650.0,156.0,57.0,25.0,[]
3022,img_0046,data\raw\img_0046.jpg,6987,24,"bag, wallet",471.0,270.0,121.0,308.0,[]
3023,img_0046,data\raw\img_0046.jpg,6989,23,shoe,604.0,815.0,48.0,116.0,[]
3024,img_0046,data\raw\img_0046.jpg,6990,23,shoe,513.0,821.0,91.0,102.0,[]
3025,img_0046,data\raw\img_0046.jpg,6991,1,"top, t-shirt, sweatshirt",544.0,350.0,128.0,201.0,"[317, 316, 146, 295, 136, 11, 115, 145]"
3026,img_0046,data\raw\img_0046.jpg,6993,4,jacket,508.0,264.0,233.0,276.0,"[317, 137, 316, 146, 229, 20, 115, 145]"
3027,img_0636,data\raw\img_0636.jpg,6994,23,shoe,460.0,725.0,39.0,106.0,[]
3028,img_0636,data\raw\img_0636.jpg,6995,23,shoe,362.0,825.0,71.0,88.0,[]
3029,img_0636,data\raw\img_0636.jpg,6996,6,pants,312.0,546.0,153.0,298.0,"[36, 317, 295, 136, 298, 154, 115, 230, 297, 128]"
3030,img_0636,data\raw\img_0636.jpg,6997,18,watch,385.0,474.0,22.0,29.0,[]
3031,img_0636,data\raw\img_0636.jpg,7002,1,"top, t-shirt, sweatshirt",313.0,347.0,108.0,204.0,"[317, 316, 146, 295, 136, 0, 115, 145]"
3032,img_0636,data\raw\img_0636.jpg,7004,4,jacket,277.0,311.0,214.0,271.0,"[317, 17, 312, 142, 146, 295, 136, 225, 115]"
3033,img_0636,data\raw\img_0636.jpg,7005,13,glasses,318.0,282.0,67.0,42.0,[]
3034,img_0636,data\raw\img_0636.jpg,7006,24,"bag, wallet",256.0,482.0,89.0,112.0,[]
3035,img_0798,data\raw\img_0798.jpg,7007,0,"shirt, blouse",212.0,210.0,151.0,324.0,"[316, 317, 295, 136, 225, 115]"
3036,img_0798,data\raw\img_0798.jpg,7013,6,pants,242.0,552.0,183.0,353.0,"[316, 317, 295, 136, 230, 154, 115, 128]"
3037,img_0798,data\raw\img_0798.jpg,7014,23,shoe,304.0,897.0,94.0,73.0,[]
3038,img_0798,data\raw\img_0798.jpg,7015,23,shoe,208.0,849.0,130.0,52.0,[]
3039,img_0798,data\raw\img_0798.jpg,7016,18,watch,319.0,509.0,24.0,21.0,[]
3040,img_0798,data\raw\img_0798.jpg,7017,4,jacket,177.0,209.0,288.0,405.0,"[316, 317, 142, 295, 136, 225, 147, 115, 33]"
3041,img_0498,data\raw\img_0498.jpg,7024,13,glasses,279.0,156.0,83.0,39.0,[]
3042,img_0498,data\raw\img_0498.jpg,7031,8,skirt,283.0,384.0,155.0,152.0,"[316, 317, 142, 295, 68, 127, 149, 325, 115]"
3043,img_0498,data\raw\img_0498.jpg,7032,23,shoe,250.0,782.0,63.0,106.0,[]
3044,img_0498,data\raw\img_0498.jpg,7033,23,shoe,406.0,797.0,80.0,89.0,[]
3045,img_0521,data\raw\img_0521.jpg,7039,17,glove,149.0,373.0,89.0,75.0,[]
3046,img_0521,data\raw\img_0521.jpg,7040,17,glove,433.0,411.0,89.0,108.0,[]
3047,img_0521,data\raw\img_0521.jpg,7042,10,dress,156.0,236.0,407.0,752.0,"[317, 108, 295, 120, 140, 155, 307, 115, 229]"
3048,img_0521,data\raw\img_0521.jpg,7043,23,shoe,262.0,949.0,49.0,35.0,[]
3049,img_0521,data\raw\img_0521.jpg,7044,15,"headband, head covering, hair accessory",268.0,71.0,15.0,24.0,[]
3050,img_0926,data\raw\img_0926.jpg,7045,23,shoe,359.0,778.0,45.0,91.0,[]
3051,img_0926,data\raw\img_0926.jpg,7046,23,shoe,297.0,723.0,38.0,100.0,[]
3052,img_0926,data\raw\img_0926.jpg,7047,10,dress,195.0,216.0,316.0,348.0,"[316, 229, 328, 143, 149, 281, 101, 115, 128]"
3053,img_0858,data\raw\img_0858.jpg,7051,10,dress,27.0,305.0,462.0,717.0,"[316, 317, 229, 295, 115, 128]"
3054,img_0858,data\raw\img_0858.jpg,7054,5,vest,38.0,197.0,338.0,588.0,"[317, 142, 136, 289, 147, 115]"
3055,img_0858,data\raw\img_0858.jpg,7055,25,scarf,140.0,230.0,300.0,653.0,[]
3056,img_0292,data\raw\img_0292.jpg,7063,4,jacket,77.0,176.0,339.0,367.0,"[317, 316, 142, 146, 229, 20, 135, 114]"
3057,img_0292,data\raw\img_0292.jpg,7064,8,skirt,114.0,474.0,188.0,161.0,"[317, 312, 295, 68, 127, 149, 115, 229]"
3058,img_0292,data\raw\img_0292.jpg,7065,23,shoe,196.0,919.0,51.0,80.0,[]
3059,img_0292,data\raw\img_0292.jpg,7066,23,shoe,188.0,869.0,47.0,77.0,[]
3060,img_0340,data\raw\img_0340.jpg,7068,10,dress,290.0,187.0,123.0,435.0,"[316, 317, 229, 129, 295, 149, 101, 115]"
3061,img_0340,data\raw\img_0340.jpg,7070,9,coat,235.0,147.0,302.0,520.0,"[316, 317, 295, 136, 93, 225, 151, 115, 145]"
3062,img_0340,data\raw\img_0340.jpg,7074,23,shoe,371.0,909.0,51.0,89.0,[]
3063,img_0340,data\raw\img_0340.jpg,7075,23,shoe,314.0,843.0,60.0,112.0,[]
3064,img_0340,data\raw\img_0340.jpg,7076,24,"bag, wallet",167.0,543.0,124.0,256.0,[]
3065,img_0475,data\raw\img_0475.jpg,7087,6,pants,167.0,389.0,197.0,292.0,"[317, 36, 295, 135, 298, 115, 230, 141]"
3066,img_0475,data\raw\img_0475.jpg,7090,1,"top, t-shirt, sweatshirt",281.0,144.0,89.0,263.0,"[316, 317, 137, 295, 0, 115, 145]"
3067,img_0475,data\raw\img_0475.jpg,7092,24,"bag, wallet",44.0,107.0,227.0,433.0,[]
3068,img_0475,data\raw\img_0475.jpg,7093,4,jacket,102.0,107.0,468.0,372.0,"[317, 146, 20, 136, 303, 115, 229, 141]"
3069,img_0863,data\raw\img_0863.jpg,7101,15,"headband, head covering, hair accessory",501.0,34.0,78.0,63.0,[]
3070,img_0863,data\raw\img_0863.jpg,7104,0,"shirt, blouse",496.0,130.0,124.0,114.0,"[317, 295, 135, 225, 115, 141]"
3071,img_0863,data\raw\img_0863.jpg,7105,23,shoe,553.0,644.0,31.0,13.0,[]
3072,img_0863,data\raw\img_0863.jpg,7106,17,glove,498.0,253.0,20.0,30.0,[]
3073,img_0863,data\raw\img_0863.jpg,7107,23,shoe,442.0,638.0,48.0,17.0,[]
3074,img_0863,data\raw\img_0863.jpg,7108,17,glove,539.0,232.0,51.0,38.0,[]
3075,img_0863,data\raw\img_0863.jpg,7109,6,pants,452.0,235.0,156.0,415.0,"[44, 137, 317, 295, 155, 304, 132, 115, 229, 141]"
3076,img_0963,data\raw\img_0963.jpg,7114,1,"top, t-shirt, sweatshirt",146.0,235.0,249.0,283.0,"[317, 316, 146, 295, 136, 115, 145]"
3077,img_0963,data\raw\img_0963.jpg,7115,7,shorts,168.0,488.0,173.0,245.0,"[316, 317, 152, 142, 295, 135, 115]"
3078,img_0963,data\raw\img_0963.jpg,7116,23,shoe,226.0,872.0,45.0,80.0,[]
3079,img_0963,data\raw\img_0963.jpg,7117,23,shoe,267.0,805.0,41.0,97.0,[]
3080,img_0145,data\raw\img_0145.jpg,7127,10,dress,274.0,248.0,137.0,432.0,"[312, 318, 295, 150, 115, 128]"
3081,img_0145,data\raw\img_0145.jpg,7128,23,shoe,317.0,899.0,51.0,69.0,[]
3082,img_0145,data\raw\img_0145.jpg,7129,24,"bag, wallet",203.0,572.0,55.0,164.0,[]
3083,img_0145,data\raw\img_0145.jpg,7130,9,coat,211.0,231.0,252.0,436.0,"[142, 295, 311, 326, 92, 323, 318, 322, 136, 149, 115]"
3084,img_0381,data\raw\img_0381.jpg,7137,4,jacket,345.0,263.0,619.0,602.0,"[225, 295, 136, 298, 141, 145, 146, 115, 147, 21, 317]"
3085,img_0381,data\raw\img_0381.jpg,7139,0,"shirt, blouse",509.0,283.0,189.0,408.0,"[146, 115, 317, 295]"
3086,img_0381,data\raw\img_0381.jpg,7140,6,pants,212.0,611.0,810.0,389.0,"[132, 295, 137, 44, 141, 143, 115, 316, 317]"
3087,img_0734,data\raw\img_0734.jpg,7141,23,shoe,292.0,909.0,60.0,88.0,[]
3088,img_0734,data\raw\img_0734.jpg,7142,23,shoe,350.0,903.0,38.0,56.0,[]
3089,img_0734,data\raw\img_0734.jpg,7144,10,dress,248.0,172.0,203.0,796.0,"[317, 142, 108, 295, 120, 304, 154, 115, 229]"
3090,img_0519,data\raw\img_0519.jpg,7147,19,belt,563.0,341.0,125.0,174.0,[]
3091,img_0519,data\raw\img_0519.jpg,7148,10,dress,563.0,173.0,184.0,508.0,"[142, 295, 119, 305, 110, 115, 325, 234]"
3092,img_0519,data\raw\img_0519.jpg,7149,14,hat,626.0,75.0,148.0,110.0,[]
3093,img_0933,data\raw\img_0933.jpg,7153,1,"top, t-shirt, sweatshirt",223.0,207.0,243.0,317.0,"[317, 146, 295, 135, 301, 0, 115, 145]"
3094,img_0933,data\raw\img_0933.jpg,7154,6,pants,245.0,499.0,190.0,416.0,"[36, 317, 295, 136, 298, 154, 115, 230, 128]"
3095,img_0181,data\raw\img_0181.jpg,7156,1,"top, t-shirt, sweatshirt",208.0,158.0,373.0,417.0,"[317, 146, 295, 135, 301, 0, 115, 145, 16]"
3096,img_0181,data\raw\img_0181.jpg,7158,6,pants,129.0,541.0,431.0,206.0,"[316, 317, 36, 295, 135, 230, 154, 115]"
3097,img_0181,data\raw\img_0181.jpg,7159,18,watch,465.0,188.0,34.0,49.0,[]
3098,img_0181,data\raw\img_0181.jpg,7160,23,shoe,437.0,681.0,108.0,96.0,[]
3099,img_0181,data\raw\img_0181.jpg,7161,23,shoe,209.0,665.0,82.0,69.0,[]
3100,img_0259,data\raw\img_0259.jpg,7166,10,dress,170.0,168.0,267.0,505.0,"[316, 295, 129, 229, 322, 151, 101, 145, 115]"
3101,img_0259,data\raw\img_0259.jpg,7169,23,shoe,248.0,792.0,51.0,111.0,[]
3102,img_0259,data\raw\img_0259.jpg,7170,23,shoe,305.0,869.0,77.0,120.0,[]
3103,img_0925,data\raw\img_0925.jpg,7187,0,"shirt, blouse",217.0,176.0,272.0,369.0,"[316, 137, 317, 295, 225, 147, 115, 145]"
3104,img_0925,data\raw\img_0925.jpg,7191,6,pants,249.0,512.0,184.0,402.0,"[316, 317, 295, 136, 230, 154, 115, 128]"
3105,img_0925,data\raw\img_0925.jpg,7192,23,shoe,344.0,845.0,53.0,60.0,[]
3106,img_0925,data\raw\img_0925.jpg,7193,23,shoe,258.0,882.0,67.0,71.0,[]
3107,img_0925,data\raw\img_0925.jpg,7194,25,scarf,299.0,168.0,101.0,425.0,[]
3108,img_0925,data\raw\img_0925.jpg,7195,13,glasses,294.0,115.0,76.0,26.0,[]
3109,img_0144,data\raw\img_0144.jpg,7205,10,dress,211.0,180.0,219.0,420.0,"[317, 142, 129, 102, 149, 314, 281, 286, 115, 229]"
3110,img_0144,data\raw\img_0144.jpg,7207,23,shoe,307.0,913.0,49.0,94.0,[]
3111,img_0144,data\raw\img_0144.jpg,7208,23,shoe,244.0,856.0,52.0,110.0,[]
3112,img_0144,data\raw\img_0144.jpg,7209,15,"headband, head covering, hair accessory",270.0,59.0,10.0,23.0,[]
3113,img_0267,data\raw\img_0267.jpg,7210,6,pants,405.0,555.0,207.0,126.0,"[316, 36, 317, 295, 136, 230, 115, 128]"
3114,img_0267,data\raw\img_0267.jpg,7214,1,"top, t-shirt, sweatshirt",431.0,146.0,229.0,420.0,"[317, 136, 2, 115]"
3115,img_0267,data\raw\img_0267.jpg,7215,9,coat,397.0,159.0,281.0,422.0,"[137, 317, 295, 311, 225, 147, 115, 145]"
3116,img_0717,data\raw\img_0717.jpg,7225,6,pants,235.0,435.0,235.0,494.0,"[317, 137, 36, 295, 143, 125, 155, 298, 115, 230]"
3117,img_0717,data\raw\img_0717.jpg,7226,23,shoe,286.0,924.0,61.0,41.0,[]
3118,img_0717,data\raw\img_0717.jpg,7227,23,shoe,404.0,897.0,90.0,38.0,[]
3119,img_0717,data\raw\img_0717.jpg,7228,1,"top, t-shirt, sweatshirt",256.0,242.0,144.0,213.0,"[317, 316, 142, 146, 295, 135, 115, 10]"
3120,img_0979,data\raw\img_0979.jpg,7235,6,pants,23.0,617.0,519.0,397.0,"[317, 36, 142, 295, 135, 154, 115, 230, 297]"
3121,img_0979,data\raw\img_0979.jpg,7236,23,shoe,91.0,992.0,69.0,31.0,[]
3122,img_0979,data\raw\img_0979.jpg,7237,23,shoe,15.0,1002.0,79.0,21.0,[]
3123,img_0979,data\raw\img_0979.jpg,7238,1,"top, t-shirt, sweatshirt",174.0,349.0,376.0,327.0,"[317, 316, 146, 295, 136, 0, 115, 145]"
3124,img_0392,data\raw\img_0392.jpg,7254,1,"top, t-shirt, sweatshirt",200.0,283.0,192.0,153.0,"[317, 316, 146, 295, 135, 115, 145]"
3125,img_0392,data\raw\img_0392.jpg,7255,8,skirt,214.0,432.0,161.0,305.0,"[316, 152, 318, 295, 67, 127, 115, 229, 141]"
3126,img_0392,data\raw\img_0392.jpg,7256,23,shoe,289.0,822.0,37.0,83.0,[]
3127,img_0392,data\raw\img_0392.jpg,7257,23,shoe,226.0,835.0,67.0,79.0,[]
3128,img_0392,data\raw\img_0392.jpg,7258,24,"bag, wallet",366.0,574.0,23.0,117.0,[]
3129,img_0472,data\raw\img_0472.jpg,7262,14,hat,551.0,51.0,186.0,162.0,[]
3130,img_0472,data\raw\img_0472.jpg,7263,7,shorts,596.0,409.0,181.0,194.0,"[317, 142, 295, 298, 50, 135, 149, 115, 230]"
3131,img_0472,data\raw\img_0472.jpg,7270,1,"top, t-shirt, sweatshirt",511.0,229.0,224.0,200.0,"[316, 317, 295, 135, 0, 115, 145]"
3132,img_0072,data\raw\img_0072.jpg,7284,13,glasses,313.0,529.0,24.0,57.0,[]
3133,img_0072,data\raw\img_0072.jpg,7286,6,pants,307.0,499.0,251.0,425.0,"[317, 137, 36, 295, 143, 125, 155, 298, 115, 230]"
3134,img_0072,data\raw\img_0072.jpg,7287,23,shoe,517.0,917.0,42.0,33.0,[]
3135,img_0072,data\raw\img_0072.jpg,7288,23,shoe,293.0,902.0,64.0,31.0,[]
3136,img_0072,data\raw\img_0072.jpg,7293,1,"top, t-shirt, sweatshirt",339.0,333.0,151.0,157.0,"[316, 146, 328, 295, 135, 8, 114, 139, 10, 323]"
3137,img_0588,data\raw\img_0588.jpg,7295,8,skirt,152.0,648.0,317.0,265.0,"[316, 318, 295, 68, 149, 115, 128]"
3138,img_0588,data\raw\img_0588.jpg,7296,4,jacket,160.0,288.0,331.0,428.0,"[317, 316, 142, 146, 229, 20, 136, 290, 114]"
3139,img_0588,data\raw\img_0588.jpg,7297,15,"headband, head covering, hair accessory",250.0,131.0,134.0,130.0,[]
3140,img_0588,data\raw\img_0588.jpg,7307,0,"shirt, blouse",178.0,321.0,295.0,439.0,"[295, 328, 136, 225, 147, 115, 302]"
3141,img_0816,data\raw\img_0816.jpg,7308,23,shoe,246.0,854.0,59.0,138.0,[]
3142,img_0816,data\raw\img_0816.jpg,7309,23,shoe,321.0,853.0,70.0,136.0,[]
3143,img_0816,data\raw\img_0816.jpg,7310,10,dress,200.0,168.0,304.0,671.0,"[317, 117, 142, 295, 305, 112, 153, 115, 302, 229]"
3144,img_0919,data\raw\img_0919.jpg,7314,23,shoe,305.0,729.0,72.0,77.0,[]
3145,img_0919,data\raw\img_0919.jpg,7315,23,shoe,527.0,730.0,105.0,70.0,[]
3146,img_0919,data\raw\img_0919.jpg,7316,8,skirt,324.0,309.0,209.0,252.0,"[317, 142, 129, 295, 305, 225, 151, 115, 314]"
3147,img_0919,data\raw\img_0919.jpg,7318,0,"shirt, blouse",304.0,137.0,219.0,186.0,"[317, 295, 305, 135, 225, 115, 141]"
3148,img_0919,data\raw\img_0919.jpg,7322,13,glasses,377.0,76.0,75.0,29.0,[]
3149,img_0919,data\raw\img_0919.jpg,7323,18,watch,466.0,195.0,31.0,23.0,[]
3150,img_0919,data\raw\img_0919.jpg,7324,24,"bag, wallet",250.0,148.0,141.0,232.0,[]
3151,img_0280,data\raw\img_0280.jpg,7325,10,dress,192.0,229.0,286.0,523.0,"[317, 142, 295, 305, 127, 151, 115, 229, 106]"
3152,img_0280,data\raw\img_0280.jpg,7326,24,"bag, wallet",181.0,508.0,144.0,160.0,[]
3153,img_0280,data\raw\img_0280.jpg,7327,23,shoe,306.0,898.0,44.0,109.0,[]
3154,img_0280,data\raw\img_0280.jpg,7328,23,shoe,355.0,901.0,43.0,105.0,[]
3155,img_0666,data\raw\img_0666.jpg,7337,11,jumpsuit,228.0,308.0,277.0,616.0,"[137, 152, 142, 295, 328, 114, 326, 302]"
3156,img_0329,data\raw\img_0329.jpg,7339,1,"top, t-shirt, sweatshirt",207.0,283.0,307.0,258.0,"[316, 317, 12, 295, 136, 115]"
3157,img_0329,data\raw\img_0329.jpg,7340,10,dress,160.0,322.0,365.0,341.0,"[316, 142, 295, 119, 323, 150, 104, 115, 234]"
