image_id,image_path,fashionpedia_image_id,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,attribute_ids
img_0162,data\raw\img_0162.jpg,10808,6881,24,"bag, wallet",253.0,231.0,79.0,333.0,[]
img_0086,data\raw\img_0086.jpg,10811,6882,23,shoe,268.0,877.0,94.0,80.0,[]
img_0086,data\raw\img_0086.jpg,10811,6883,23,shoe,434.0,876.0,103.0,80.0,[]
img_0086,data\raw\img_0086.jpg,10811,6884,8,skirt,293.0,490.0,147.0,199.0,"[316, 317, 142, 129, 295, 149, 115, 65]"
img_0086,data\raw\img_0086.jpg,10811,6885,31,sleeve,322.0,334.0,47.0,170.0,"[158, 204]"
img_0086,data\raw\img_0086.jpg,10811,6886,1,"top, t-shirt, sweatshirt",307.0,325.0,95.0,179.0,"[146, 318, 142, 295, 136, 301, 0, 115]"
img_0086,data\raw\img_0086.jpg,10811,6887,33,neckline,325.0,325.0,61.0,54.0,[186]
img_0735,data\raw\img_0735.jpg,10818,6888,15,"headband, head covering, hair accessory",325.0,88.0,98.0,106.0,[]
img_0735,data\raw\img_0735.jpg,10818,6889,10,dress,279.0,228.0,227.0,427.0,"[317, 142, 119, 150, 304, 281, 115, 113, 229]"
img_0735,data\raw\img_0735.jpg,10818,6890,31,sleeve,457.0,233.0,49.0,126.0,"[204, 157]"
img_0735,data\raw\img_0735.jpg,10818,6891,31,sleeve,279.0,250.0,38.0,113.0,"[204, 157]"
img_0735,data\raw\img_0735.jpg,10818,6892,33,neckline,320.0,228.0,125.0,34.0,[189]
img_0735,data\raw\img_0735.jpg,10818,6893,23,shoe,392.0,851.0,17.0,34.0,[]
img_0735,data\raw\img_0735.jpg,10818,6894,23,shoe,353.0,875.0,51.0,55.0,[]
img_0947,data\raw\img_0947.jpg,10820,6895,23,shoe,327.0,902.0,100.0,86.0,[]
img_0947,data\raw\img_0947.jpg,10820,6896,23,shoe,302.0,891.0,70.0,75.0,[]
img_0947,data\raw\img_0947.jpg,10820,6897,8,skirt,283.0,438.0,120.0,323.0,"[316, 317, 142, 152, 295, 67, 127, 115]"
img_0947,data\raw\img_0947.jpg,10820,6898,4,jacket,277.0,248.0,147.0,250.0,"[317, 17, 142, 146, 295, 136, 115]"
img_0947,data\raw\img_0947.jpg,10820,6899,31,sleeve,292.0,260.0,97.0,238.0,"[160, 204]"
img_0947,data\raw\img_0947.jpg,10820,6900,1,"top, t-shirt, sweatshirt",330.0,237.0,60.0,26.0,"[317, 9]"
img_0932,data\raw\img_0932.jpg,10822,6901,31,sleeve,299.0,249.0,67.0,102.0,"[157, 207]"
img_0932,data\raw\img_0932.jpg,10822,6902,19,belt,336.0,424.0,70.0,78.0,[]
img_0932,data\raw\img_0932.jpg,10822,6903,10,dress,202.0,230.0,204.0,489.0,"[316, 317, 142, 229, 295, 150, 102, 127, 115]"
img_0932,data\raw\img_0932.jpg,10822,6904,24,"bag, wallet",111.0,216.0,267.0,353.0,[]
img_0932,data\raw\img_0932.jpg,10822,6905,23,shoe,174.0,883.0,93.0,60.0,[]
img_0932,data\raw\img_0932.jpg,10822,6906,23,shoe,257.0,914.0,125.0,68.0,[]
img_0932,data\raw\img_0932.jpg,10822,6907,33,neckline,225.0,230.0,61.0,18.0,[182]
img_0191,data\raw\img_0191.jpg,10848,6914,8,skirt,203.0,590.0,268.0,433.0,"[316, 317, 142, 295, 123, 70, 115]"
img_0191,data\raw\img_0191.jpg,10848,6915,9,coat,184.0,337.0,273.0,429.0,"[316, 317, 142, 148, 295, 136, 114, 228, 88]"
img_0191,data\raw\img_0191.jpg,10848,6916,1,"top, t-shirt, sweatshirt",308.0,385.0,55.0,91.0,"[317, 146, 295, 135, 8, 115, 139]"
img_0191,data\raw\img_0191.jpg,10848,6917,19,belt,326.0,564.0,83.0,140.0,[]
img_0191,data\raw\img_0191.jpg,10848,6918,34,buckle,343.0,567.0,15.0,22.0,[]
img_0191,data\raw\img_0191.jpg,10848,6919,33,neckline,309.0,385.0,54.0,12.0,[189]
img_0191,data\raw\img_0191.jpg,10848,6920,29,lapel,280.0,337.0,103.0,225.0,[176]
img_0894,data\raw\img_0894.jpg,10850,6921,10,dress,223.0,253.0,182.0,255.0,"[229, 327, 295, 301, 142, 304, 113, 305, 115, 149, 119, 120, 317]"
img_0894,data\raw\img_0894.jpg,10850,6922,33,neckline,299.0,253.0,43.0,16.0,[182]
img_0894,data\raw\img_0894.jpg,10850,6923,33,neckline,360.0,266.0,45.0,169.0,"[160, 204]"
img_0894,data\raw\img_0894.jpg,10850,6924,31,sleeve,254.0,273.0,26.0,158.0,"[160, 204]"
img_0894,data\raw\img_0894.jpg,10850,6925,23,shoe,329.0,628.0,28.0,68.0,[]
img_0894,data\raw\img_0894.jpg,10850,6926,23,shoe,306.0,684.0,28.0,40.0,[]
img_0382,data\raw\img_0382.jpg,10852,6927,25,scarf,278.0,196.0,103.0,125.0,[]
img_0382,data\raw\img_0382.jpg,10852,6928,28,collar,323.0,234.0,8.0,20.0,[170]
img_0382,data\raw\img_0382.jpg,10852,6929,0,"shirt, blouse",323.0,234.0,23.0,50.0,[317]
img_0382,data\raw\img_0382.jpg,10852,6930,35,zipper,379.0,276.0,37.0,204.0,[]
img_0382,data\raw\img_0382.jpg,10852,6931,35,zipper,276.0,256.0,34.0,238.0,[]
img_0382,data\raw\img_0382.jpg,10852,6932,4,jacket,229.0,213.0,231.0,296.0,"[317, 316, 146, 229, 20, 136, 115, 145]"
img_0382,data\raw\img_0382.jpg,10852,6933,28,collar,275.0,213.0,116.0,51.0,[170]
img_0382,data\raw\img_0382.jpg,10852,6934,35,zipper,402.0,279.0,14.0,45.0,[219]
img_0382,data\raw\img_0382.jpg,10852,6935,32,pocket,402.0,279.0,14.0,45.0,[]
img_0382,data\raw\img_0382.jpg,10852,6936,32,pocket,417.0,368.0,19.0,78.0,[224]
img_0382,data\raw\img_0382.jpg,10852,6937,32,pocket,270.0,389.0,19.0,65.0,[224]
img_0382,data\raw\img_0382.jpg,10852,6938,31,sleeve,229.0,265.0,49.0,244.0,"[160, 204]"
img_0382,data\raw\img_0382.jpg,10852,6939,31,sleeve,422.0,237.0,38.0,234.0,"[160, 204]"
img_0382,data\raw\img_0382.jpg,10852,6940,2,sweater,292.0,291.0,116.0,201.0,"[316, 317, 295, 136, 147, 115, 145]"
img_0382,data\raw\img_0382.jpg,10852,6941,32,pocket,426.0,462.0,10.0,29.0,[222]
img_0382,data\raw\img_0382.jpg,10852,6942,6,pants,283.0,462.0,153.0,320.0,"[316, 317, 295, 136, 230, 154, 115, 126]"
img_0382,data\raw\img_0382.jpg,10852,6943,22,sock,327.0,779.0,32.0,34.0,[]
img_0382,data\raw\img_0382.jpg,10852,6944,22,sock,369.0,731.0,30.0,30.0,[]
img_0382,data\raw\img_0382.jpg,10852,6945,23,shoe,364.0,754.0,53.0,88.0,[]
img_0382,data\raw\img_0382.jpg,10852,6946,23,shoe,312.0,804.0,55.0,58.0,[]
img_0382,data\raw\img_0382.jpg,10852,6947,24,"bag, wallet",188.0,534.0,111.0,252.0,[]
img_0260,data\raw\img_0260.jpg,10854,6948,6,pants,353.0,367.0,157.0,511.0,"[316, 44, 137, 328, 295, 132, 154, 115, 141]"
img_0260,data\raw\img_0260.jpg,10854,6949,23,shoe,359.0,836.0,41.0,58.0,[]
img_0260,data\raw\img_0260.jpg,10854,6950,23,shoe,444.0,868.0,45.0,44.0,[]
img_0260,data\raw\img_0260.jpg,10854,6951,1,"top, t-shirt, sweatshirt",342.0,251.0,188.0,153.0,"[316, 146, 142, 328, 295, 136, 0, 115]"
img_0260,data\raw\img_0260.jpg,10854,6952,31,sleeve,342.0,264.0,46.0,69.0,"[213, 157]"
img_0260,data\raw\img_0260.jpg,10854,6953,31,sleeve,509.0,287.0,21.0,51.0,"[213, 157]"
img_0474,data\raw\img_0474.jpg,10871,6964,10,dress,206.0,200.0,243.0,555.0,"[316, 142, 133, 229, 295, 100, 153, 114, 322]"
img_0474,data\raw\img_0474.jpg,10871,6965,33,neckline,305.0,223.0,126.0,49.0,[180]
img_0474,data\raw\img_0474.jpg,10871,6966,23,shoe,268.0,848.0,59.0,111.0,[]
img_0474,data\raw\img_0474.jpg,10871,6967,23,shoe,341.0,868.0,54.0,89.0,[]
img_0401,data\raw\img_0401.jpg,10898,6968,25,scarf,709.0,384.0,127.0,208.0,[]
img_0401,data\raw\img_0401.jpg,10898,6969,15,"headband, head covering, hair accessory",763.0,363.0,9.0,9.0,[]
img_0401,data\raw\img_0401.jpg,10898,6970,4,jacket,725.0,426.0,250.0,343.0,"[317, 142, 295, 136, 311, 147, 115, 21]"
img_0401,data\raw\img_0401.jpg,10898,6971,31,sleeve,725.0,479.0,147.0,178.0,"[160, 204]"
img_0401,data\raw\img_0401.jpg,10898,6972,32,pocket,764.0,508.0,25.0,30.0,[224]
img_0401,data\raw\img_0401.jpg,10898,6973,42,rivet,881.0,598.0,6.0,7.0,[]
img_0401,data\raw\img_0401.jpg,10898,6974,42,rivet,873.0,602.0,7.0,7.0,[]
img_0401,data\raw\img_0401.jpg,10898,6975,42,rivet,771.0,678.0,4.0,6.0,[]
img_0401,data\raw\img_0401.jpg,10898,6976,42,rivet,752.0,732.0,4.0,5.0,[]
img_0401,data\raw\img_0401.jpg,10898,6977,32,pocket,764.0,663.0,65.0,78.0,[218]
img_0401,data\raw\img_0401.jpg,10898,6978,6,pants,602.0,580.0,161.0,233.0,"[317, 36, 295, 135, 298, 154, 115, 230]"
img_0401,data\raw\img_0401.jpg,10898,6979,23,shoe,621.0,794.0,130.0,114.0,[]
img_0401,data\raw\img_0401.jpg,10898,6980,23,shoe,486.0,698.0,158.0,110.0,[]
img_0401,data\raw\img_0401.jpg,10898,6981,24,"bag, wallet",782.0,477.0,152.0,256.0,[]
img_0401,data\raw\img_0401.jpg,10898,6982,35,zipper,758.0,543.0,8.0,139.0,[]
img_0046,data\raw\img_0046.jpg,10904,6983,6,pants,501.0,534.0,190.0,295.0,"[137, 36, 317, 295, 298, 154, 115, 230, 297, 128]"
img_0046,data\raw\img_0046.jpg,10904,6984,31,sleeve,508.0,268.0,71.0,233.0,"[160, 209]"
img_0046,data\raw\img_0046.jpg,10904,6985,31,sleeve,693.0,317.0,48.0,219.0,"[160, 209]"
img_0046,data\raw\img_0046.jpg,10904,6986,13,glasses,650.0,156.0,57.0,25.0,[]
img_0046,data\raw\img_0046.jpg,10904,6987,24,"bag, wallet",471.0,270.0,121.0,308.0,[]
img_0046,data\raw\img_0046.jpg,10904,6988,33,neckline,636.0,351.0,18.0,7.0,[185]
img_0046,data\raw\img_0046.jpg,10904,6989,23,shoe,604.0,815.0,48.0,116.0,[]
img_0046,data\raw\img_0046.jpg,10904,6990,23,shoe,513.0,821.0,91.0,102.0,[]
img_0046,data\raw\img_0046.jpg,10904,6991,1,"top, t-shirt, sweatshirt",544.0,350.0,128.0,201.0,"[317, 316, 146, 295, 136, 11, 115, 145]"
img_0046,data\raw\img_0046.jpg,10904,6992,29,lapel,588.0,264.0,106.0,234.0,[178]
img_0046,data\raw\img_0046.jpg,10904,6993,4,jacket,508.0,264.0,233.0,276.0,"[317, 137, 316, 146, 229, 20, 115, 145]"
img_0636,data\raw\img_0636.jpg,10905,6994,23,shoe,460.0,725.0,39.0,106.0,[]
img_0636,data\raw\img_0636.jpg,10905,6995,23,shoe,362.0,825.0,71.0,88.0,[]
img_0636,data\raw\img_0636.jpg,10905,6996,6,pants,312.0,546.0,153.0,298.0,"[36, 317, 295, 136, 298, 154, 115, 230, 297, 128]"
img_0636,data\raw\img_0636.jpg,10905,6997,18,watch,385.0,474.0,22.0,29.0,[]
img_0636,data\raw\img_0636.jpg,10905,6998,33,neckline,344.0,347.0,54.0,34.0,[185]
img_0636,data\raw\img_0636.jpg,10905,6999,31,sleeve,277.0,338.0,49.0,153.0,"[160, 204]"
img_0636,data\raw\img_0636.jpg,10905,7000,31,sleeve,400.0,318.0,89.0,193.0,"[160, 204]"
img_0636,data\raw\img_0636.jpg,10905,7001,32,pocket,453.0,483.0,20.0,32.0,[224]
img_0636,data\raw\img_0636.jpg,10905,7002,1,"top, t-shirt, sweatshirt",313.0,347.0,108.0,204.0,"[317, 316, 146, 295, 136, 0, 115, 145]"
img_0636,data\raw\img_0636.jpg,10905,7003,29,lapel,322.0,316.0,104.0,157.0,[174]
img_0636,data\raw\img_0636.jpg,10905,7004,4,jacket,277.0,311.0,214.0,271.0,"[317, 17, 312, 142, 146, 295, 136, 225, 115]"
img_0636,data\raw\img_0636.jpg,10905,7005,13,glasses,318.0,282.0,67.0,42.0,[]
img_0636,data\raw\img_0636.jpg,10905,7006,24,"bag, wallet",256.0,482.0,89.0,112.0,[]
img_0798,data\raw\img_0798.jpg,10912,7007,0,"shirt, blouse",212.0,210.0,151.0,324.0,"[316, 317, 295, 136, 225, 115]"
img_0798,data\raw\img_0798.jpg,10912,7008,31,sleeve,318.0,491.0,40.0,43.0,[160]
img_0798,data\raw\img_0798.jpg,10912,7009,31,sleeve,212.0,498.0,37.0,26.0,[160]
img_0798,data\raw\img_0798.jpg,10912,7010,28,collar,290.0,210.0,73.0,62.0,[166]
img_0798,data\raw\img_0798.jpg,10912,7011,31,sleeve,329.0,263.0,136.0,273.0,"[160, 204]"
img_0798,data\raw\img_0798.jpg,10912,7012,31,sleeve,177.0,259.0,68.0,266.0,"[160, 204]"
img_0798,data\raw\img_0798.jpg,10912,7013,6,pants,242.0,552.0,183.0,353.0,"[316, 317, 295, 136, 230, 154, 115, 128]"
img_0798,data\raw\img_0798.jpg,10912,7014,23,shoe,304.0,897.0,94.0,73.0,[]
img_0798,data\raw\img_0798.jpg,10912,7015,23,shoe,208.0,849.0,130.0,52.0,[]
img_0798,data\raw\img_0798.jpg,10912,7016,18,watch,319.0,509.0,24.0,21.0,[]
img_0798,data\raw\img_0798.jpg,10912,7017,4,jacket,177.0,209.0,288.0,405.0,"[316, 317, 142, 295, 136, 225, 147, 115, 33]"
img_0798,data\raw\img_0798.jpg,10912,7018,32,pocket,328.0,334.0,57.0,26.0,[219]
img_0798,data\raw\img_0798.jpg,10912,7019,29,lapel,266.0,209.0,114.0,209.0,[176]
img_0498,data\raw\img_0498.jpg,10918,7024,13,glasses,279.0,156.0,83.0,39.0,[]
img_0498,data\raw\img_0498.jpg,10918,7025,31,sleeve,366.0,200.0,58.0,65.0,"[157, 207]"
img_0498,data\raw\img_0498.jpg,10918,7026,31,sleeve,293.0,239.0,35.0,40.0,"[157, 207]"
img_0498,data\raw\img_0498.jpg,10918,7027,43,ruffle,283.0,334.0,148.0,80.0,[]
img_0498,data\raw\img_0498.jpg,10918,7028,32,pocket,317.0,294.0,61.0,27.0,[224]
img_0498,data\raw\img_0498.jpg,10918,7029,32,pocket,293.0,309.0,15.0,19.0,[224]
img_0498,data\raw\img_0498.jpg,10918,7030,28,collar,320.0,214.0,56.0,53.0,[163]
img_0498,data\raw\img_0498.jpg,10918,7031,8,skirt,283.0,384.0,155.0,152.0,"[316, 317, 142, 295, 68, 127, 149, 325, 115]"
img_0498,data\raw\img_0498.jpg,10918,7032,23,shoe,250.0,782.0,63.0,106.0,[]
img_0498,data\raw\img_0498.jpg,10918,7033,23,shoe,406.0,797.0,80.0,89.0,[]
img_0521,data\raw\img_0521.jpg,10937,7038,33,neckline,234.0,236.0,128.0,70.0,[180]
img_0521,data\raw\img_0521.jpg,10937,7039,17,glove,149.0,373.0,89.0,75.0,[]
img_0521,data\raw\img_0521.jpg,10937,7040,17,glove,433.0,411.0,89.0,108.0,[]
img_0521,data\raw\img_0521.jpg,10937,7041,43,ruffle,156.0,524.0,407.0,464.0,[]
img_0521,data\raw\img_0521.jpg,10937,7042,10,dress,156.0,236.0,407.0,752.0,"[317, 108, 295, 120, 140, 155, 307, 115, 229]"
img_0521,data\raw\img_0521.jpg,10937,7043,23,shoe,262.0,949.0,49.0,35.0,[]
img_0521,data\raw\img_0521.jpg,10937,7044,15,"headband, head covering, hair accessory",268.0,71.0,15.0,24.0,[]
img_0926,data\raw\img_0926.jpg,10943,7045,23,shoe,359.0,778.0,45.0,91.0,[]
img_0926,data\raw\img_0926.jpg,10943,7046,23,shoe,297.0,723.0,38.0,100.0,[]
img_0926,data\raw\img_0926.jpg,10943,7047,10,dress,195.0,216.0,316.0,348.0,"[316, 229, 328, 143, 149, 281, 101, 115, 128]"
img_0926,data\raw\img_0926.jpg,10943,7048,33,neckline,311.0,216.0,69.0,32.0,[190]
img_0926,data\raw\img_0926.jpg,10943,7049,31,sleeve,195.0,224.0,109.0,152.0,"[159, 204]"
img_0926,data\raw\img_0926.jpg,10943,7050,31,sleeve,436.0,218.0,75.0,164.0,"[159, 204]"
img_0858,data\raw\img_0858.jpg,10954,7051,10,dress,27.0,305.0,462.0,717.0,"[316, 317, 229, 295, 115, 128]"
img_0858,data\raw\img_0858.jpg,10954,7052,33,neckline,271.0,333.0,33.0,11.0,[185]
img_0858,data\raw\img_0858.jpg,10954,7053,31,sleeve,27.0,305.0,105.0,235.0,[158]
img_0858,data\raw\img_0858.jpg,10954,7054,5,vest,38.0,197.0,338.0,588.0,"[317, 142, 136, 289, 147, 115]"
img_0858,data\raw\img_0858.jpg,10954,7055,25,scarf,140.0,230.0,300.0,653.0,[]
img_0292,data\raw\img_0292.jpg,10957,7056,27,hood,114.0,176.0,177.0,55.0,[]
img_0292,data\raw\img_0292.jpg,10957,7057,35,zipper,157.0,359.0,18.0,79.0,[]
img_0292,data\raw\img_0292.jpg,10957,7058,35,zipper,275.0,358.0,12.0,81.0,[]
img_0292,data\raw\img_0292.jpg,10957,7059,31,sleeve,77.0,224.0,65.0,319.0,"[160, 204]"
img_0292,data\raw\img_0292.jpg,10957,7060,31,sleeve,289.0,208.0,127.0,314.0,"[160, 204]"
img_0292,data\raw\img_0292.jpg,10957,7061,35,zipper,141.0,245.0,42.0,36.0,[]
img_0292,data\raw\img_0292.jpg,10957,7062,35,zipper,130.0,251.0,150.0,224.0,[]
img_0292,data\raw\img_0292.jpg,10957,7063,4,jacket,77.0,176.0,339.0,367.0,"[317, 316, 142, 146, 229, 20, 135, 114]"
img_0292,data\raw\img_0292.jpg,10957,7064,8,skirt,114.0,474.0,188.0,161.0,"[317, 312, 295, 68, 127, 149, 115, 229]"
img_0292,data\raw\img_0292.jpg,10957,7065,23,shoe,196.0,919.0,51.0,80.0,[]
img_0292,data\raw\img_0292.jpg,10957,7066,23,shoe,188.0,869.0,47.0,77.0,[]
img_0292,data\raw\img_0292.jpg,10957,7067,29,lapel,130.0,203.0,186.0,178.0,[177]
img_0340,data\raw\img_0340.jpg,10959,7068,10,dress,290.0,187.0,123.0,435.0,"[316, 317, 229, 129, 295, 149, 101, 115]"
img_0340,data\raw\img_0340.jpg,10959,7069,28,collar,339.0,147.0,104.0,60.0,[170]
img_0340,data\raw\img_0340.jpg,10959,7070,9,coat,235.0,147.0,302.0,520.0,"[316, 317, 295, 136, 93, 225, 151, 115, 145]"
img_0340,data\raw\img_0340.jpg,10959,7071,31,sleeve,468.0,184.0,69.0,301.0,"[160, 204]"
img_0340,data\raw\img_0340.jpg,10959,7072,31,sleeve,235.0,184.0,68.0,307.0,"[160, 204]"
img_0340,data\raw\img_0340.jpg,10959,7073,33,neckline,360.0,187.0,44.0,53.0,[179]
img_0340,data\raw\img_0340.jpg,10959,7074,23,shoe,371.0,909.0,51.0,89.0,[]
img_0340,data\raw\img_0340.jpg,10959,7075,23,shoe,314.0,843.0,60.0,112.0,[]
img_0340,data\raw\img_0340.jpg,10959,7076,24,"bag, wallet",167.0,543.0,124.0,256.0,[]
img_0475,data\raw\img_0475.jpg,8081,7087,6,pants,167.0,389.0,197.0,292.0,"[317, 36, 295, 135, 298, 115, 230, 141]"
img_0475,data\raw\img_0475.jpg,8081,7088,32,pocket,334.0,409.0,28.0,31.0,[223]
img_0475,data\raw\img_0475.jpg,8081,7089,32,pocket,200.0,413.0,51.0,39.0,[223]
img_0475,data\raw\img_0475.jpg,8081,7090,1,"top, t-shirt, sweatshirt",281.0,144.0,89.0,263.0,"[316, 317, 137, 295, 0, 115, 145]"
img_0475,data\raw\img_0475.jpg,8081,7091,33,neckline,281.0,144.0,89.0,70.0,[185]
img_0475,data\raw\img_0475.jpg,8081,7092,24,"bag, wallet",44.0,107.0,227.0,433.0,[]
img_0475,data\raw\img_0475.jpg,8081,7093,4,jacket,102.0,107.0,468.0,372.0,"[317, 146, 20, 136, 303, 115, 229, 141]"
img_0475,data\raw\img_0475.jpg,8081,7094,35,zipper,401.0,196.0,12.0,233.0,[]
img_0475,data\raw\img_0475.jpg,8081,7095,35,zipper,229.0,226.0,93.0,203.0,[]
img_0475,data\raw\img_0475.jpg,8081,7096,31,sleeve,102.0,113.0,181.0,267.0,"[160, 204]"
img_0475,data\raw\img_0475.jpg,8081,7097,31,sleeve,416.0,150.0,154.0,329.0,"[160, 204]"
img_0475,data\raw\img_0475.jpg,8081,7098,29,lapel,227.0,144.0,209.0,210.0,[177]
img_0475,data\raw\img_0475.jpg,8081,7099,42,rivet,419.0,235.0,11.0,11.0,[]
img_0475,data\raw\img_0475.jpg,8081,7100,42,rivet,233.0,212.0,12.0,11.0,[]
img_0863,data\raw\img_0863.jpg,8554,7101,15,"headband, head covering, hair accessory",501.0,34.0,78.0,63.0,[]
img_0863,data\raw\img_0863.jpg,8554,7102,31,sleeve,496.0,163.0,13.0,37.0,"[157, 207]"
img_0863,data\raw\img_0863.jpg,8554,7103,31,sleeve,586.0,141.0,34.0,52.0,"[157, 207]"
img_0863,data\raw\img_0863.jpg,8554,7104,0,"shirt, blouse",496.0,130.0,124.0,114.0,"[317, 295, 135, 225, 115, 141]"
img_0863,data\raw\img_0863.jpg,8554,7105,23,shoe,553.0,644.0,31.0,13.0,[]
img_0863,data\raw\img_0863.jpg,8554,7106,17,glove,498.0,253.0,20.0,30.0,[]
img_0863,data\raw\img_0863.jpg,8554,7107,23,shoe,442.0,638.0,48.0,17.0,[]
img_0863,data\raw\img_0863.jpg,8554,7108,17,glove,539.0,232.0,51.0,38.0,[]
img_0863,data\raw\img_0863.jpg,8554,7109,6,pants,452.0,235.0,156.0,415.0,"[44, 137, 317, 295, 155, 304, 132, 115, 229, 141]"
img_0863,data\raw\img_0863.jpg,8554,7110,28,collar,530.0,130.0,58.0,38.0,[163]
img_0963,data\raw\img_0963.jpg,8810,7111,31,sleeve,344.0,249.0,51.0,74.0,"[157, 207]"
img_0963,data\raw\img_0963.jpg,8810,7112,31,sleeve,146.0,249.0,51.0,101.0,"[157, 207]"
img_0963,data\raw\img_0963.jpg,8810,7113,33,neckline,202.0,235.0,123.0,69.0,[183]
img_0963,data\raw\img_0963.jpg,8810,7114,1,"top, t-shirt, sweatshirt",146.0,235.0,249.0,283.0,"[317, 316, 146, 295, 136, 115, 145]"
img_0963,data\raw\img_0963.jpg,8810,7115,7,shorts,168.0,488.0,173.0,245.0,"[316, 317, 152, 142, 295, 135, 115]"
img_0963,data\raw\img_0963.jpg,8810,7116,23,shoe,226.0,872.0,45.0,80.0,[]
img_0963,data\raw\img_0963.jpg,8810,7117,23,shoe,267.0,805.0,41.0,97.0,[]
img_0145,data\raw\img_0145.jpg,11013,7124,31,sleeve,408.0,284.0,55.0,257.0,"[160, 204]"
img_0145,data\raw\img_0145.jpg,11013,7125,33,neckline,310.0,248.0,58.0,13.0,[182]
img_0145,data\raw\img_0145.jpg,11013,7126,31,sleeve,211.0,283.0,67.0,278.0,"[160, 204]"
img_0145,data\raw\img_0145.jpg,11013,7127,10,dress,274.0,248.0,137.0,432.0,"[312, 318, 295, 150, 115, 128]"
img_0145,data\raw\img_0145.jpg,11013,7128,23,shoe,317.0,899.0,51.0,69.0,[]
img_0145,data\raw\img_0145.jpg,11013,7129,24,"bag, wallet",203.0,572.0,55.0,164.0,[]
img_0145,data\raw\img_0145.jpg,11013,7130,9,coat,211.0,231.0,252.0,436.0,"[142, 295, 311, 326, 92, 323, 318, 322, 136, 149, 115]"
img_0145,data\raw\img_0145.jpg,11013,7131,28,collar,287.0,231.0,93.0,76.0,[170]
img_0381,data\raw\img_0381.jpg,11065,7132,32,pocket,422.0,425.0,107.0,46.0,[224]
img_0381,data\raw\img_0381.jpg,11065,7133,32,pocket,696.0,425.0,114.0,35.0,[224]
img_0381,data\raw\img_0381.jpg,11065,7134,28,collar,466.0,263.0,252.0,82.0,[162]
img_0381,data\raw\img_0381.jpg,11065,7135,31,sleeve,345.0,358.0,354.0,507.0,"[160, 204]"
img_0381,data\raw\img_0381.jpg,11065,7136,31,sleeve,706.0,338.0,181.0,524.0,"[160, 204, 205]"
img_0381,data\raw\img_0381.jpg,11065,7137,4,jacket,345.0,263.0,619.0,602.0,"[225, 295, 136, 298, 141, 145, 146, 115, 147, 21, 317]"
img_0381,data\raw\img_0381.jpg,11065,7138,28,collar,509.0,283.0,153.0,56.0,[163]
img_0381,data\raw\img_0381.jpg,11065,7139,0,"shirt, blouse",509.0,283.0,189.0,408.0,"[146, 115, 317, 295]"
img_0381,data\raw\img_0381.jpg,11065,7140,6,pants,212.0,611.0,810.0,389.0,"[132, 295, 137, 44, 141, 143, 115, 316, 317]"
img_0734,data\raw\img_0734.jpg,11070,7141,23,shoe,292.0,909.0,60.0,88.0,[]
img_0734,data\raw\img_0734.jpg,11070,7142,23,shoe,350.0,903.0,38.0,56.0,[]
img_0734,data\raw\img_0734.jpg,11070,7143,33,neckline,320.0,172.0,37.0,6.0,[197]
img_0734,data\raw\img_0734.jpg,11070,7144,10,dress,248.0,172.0,203.0,796.0,"[317, 142, 108, 295, 120, 304, 154, 115, 229]"
img_0519,data\raw\img_0519.jpg,11073,7145,31,sleeve,629.0,216.0,82.0,108.0,"[204, 157]"
img_0519,data\raw\img_0519.jpg,11073,7146,33,neckline,643.0,173.0,30.0,40.0,[182]
img_0519,data\raw\img_0519.jpg,11073,7147,19,belt,563.0,341.0,125.0,174.0,[]
img_0519,data\raw\img_0519.jpg,11073,7148,10,dress,563.0,173.0,184.0,508.0,"[142, 295, 119, 305, 110, 115, 325, 234]"
img_0519,data\raw\img_0519.jpg,11073,7149,14,hat,626.0,75.0,148.0,110.0,[]
img_0933,data\raw\img_0933.jpg,11095,7150,33,neckline,293.0,207.0,100.0,37.0,[190]
img_0933,data\raw\img_0933.jpg,11095,7151,31,sleeve,223.0,245.0,48.0,77.0,"[157, 207]"
img_0933,data\raw\img_0933.jpg,11095,7152,31,sleeve,422.0,230.0,44.0,78.0,"[157, 207]"
img_0933,data\raw\img_0933.jpg,11095,7153,1,"top, t-shirt, sweatshirt",223.0,207.0,243.0,317.0,"[317, 146, 295, 135, 301, 0, 115, 145]"
img_0933,data\raw\img_0933.jpg,11095,7154,6,pants,245.0,499.0,190.0,416.0,"[36, 317, 295, 136, 298, 154, 115, 230, 128]"
img_0181,data\raw\img_0181.jpg,11097,7155,31,sleeve,208.0,158.0,94.0,140.0,"[204, 157]"
img_0181,data\raw\img_0181.jpg,11097,7156,1,"top, t-shirt, sweatshirt",208.0,158.0,373.0,417.0,"[317, 146, 295, 135, 301, 0, 115, 145, 16]"
img_0181,data\raw\img_0181.jpg,11097,7157,31,sleeve,466.0,223.0,115.0,108.0,"[204, 157]"
img_0181,data\raw\img_0181.jpg,11097,7158,6,pants,129.0,541.0,431.0,206.0,"[316, 317, 36, 295, 135, 230, 154, 115]"
img_0181,data\raw\img_0181.jpg,11097,7159,18,watch,465.0,188.0,34.0,49.0,[]
img_0181,data\raw\img_0181.jpg,11097,7160,23,shoe,437.0,681.0,108.0,96.0,[]
img_0181,data\raw\img_0181.jpg,11097,7161,23,shoe,209.0,665.0,82.0,69.0,[]
