image_id,image_path,fashionpedia_image_id,original_filename,width,height,split
img_0745,data\raw\img_0745.jpg,16668,041a6b43ed7ddfa1ec6040d27e5ce9a8.jpg,680,1024,validation
img_0746,data\raw\img_0746.jpg,10775,941fb0eae1c264c3b18aa7161929a4d8.jpg,1024,682,validation
img_0747,data\raw\img_0747.jpg,9468,32e566cd7c0388f44f1a09e10e2ac96c.jpg,1024,682,validation
img_0748,data\raw\img_0748.jpg,18034,c0e497b92b65779f0c2491827d3e0060.jpg,1024,682,validation
img_0749,data\raw\img_0749.jpg,15349,bf916c006f8adb3c0a45b5a7bfe4d782.jpg,682,1024,validation
img_0750,data\raw\img_0750.jpg,9566,611939b9f3ac6aba96c64026edc11575.jpg,683,1024,validation
img_0751,data\raw\img_0751.jpg,23348,f19900e56c52d4736c9ddf371d9181cc.jpg,632,1024,validation
img_0752,data\raw\img_0752.jpg,18704,3be4a0ddad745d76116775dbb474cd3f.jpg,1024,582,validation
img_0753,data\raw\img_0753.jpg,13968,05bfc7156bc37ce44207ca814f1b3737.jpg,1024,674,validation
img_0754,data\raw\img_0754.jpg,16110,614e7297f89c14e73b691d7f76ed77f4.jpg,683,1024,validation
img_0755,data\raw\img_0755.jpg,15686,3990300351c44307a56a9263b1d9f346.jpg,682,1024,validation
img_0756,data\raw\img_0756.jpg,9104,09675496409c85adc6deba11277050e8.jpg,682,1024,validation
img_0757,data\raw\img_0757.jpg,9553,e1c633bb82c74fbfc7504a7186c97751.jpg,680,1024,validation
img_0758,data\raw\img_0758.jpg,18208,c9d696c1abd41188c49b0a88ed46161e.jpg,680,1024,validation
img_0759,data\raw\img_0759.jpg,17734,d820769755b90d8b834942d3f87a0439.jpg,682,1024,validation
img_0760,data\raw\img_0760.jpg,15593,138d25e69ff93fda0643ced2fa7feafb.jpg,688,1024,validation
img_0761,data\raw\img_0761.jpg,15407,f34e07c4b4f56e31d7ccc19ad83de29b.jpg,818,1024,validation
img_0762,data\raw\img_0762.jpg,15089,4454d33644695b5b14cffba84ceb8066.jpg,553,1024,validation
img_0763,data\raw\img_0763.jpg,17396,8e13b4bba964e3d1fc2eba6e30975f06.jpg,1024,682,validation
img_0764,data\raw\img_0764.jpg,13581,0a563d036018e91cd9b5899adb50ec18.jpg,683,1024,validation
img_0765,data\raw\img_0765.jpg,18395,1050585bd1104969bc175e8bcdfd5311.jpg,683,1024,validation
img_0766,data\raw\img_0766.jpg,10384,386af7262a1ec8cf29374bbdba381018.jpg,682,1024,validation
img_0767,data\raw\img_0767.jpg,15687,466e69961de78100fddae84c64fbf542.jpg,682,1024,validation
img_0768,data\raw\img_0768.jpg,19898,89f6e3ad94e5493906b4f3d0e16bdae1.jpg,682,1024,validation
img_0769,data\raw\img_0769.jpg,16824,9cfc91967c94eeb7e8a6db3e59f28d7f.jpg,682,1024,validation
img_0770,data\raw\img_0770.jpg,10658,433bb776098fe3e3dbf85874bb97e06f.jpg,682,1024,validation
img_0771,data\raw\img_0771.jpg,17880,88baae46c4883251a3430a88966aca9a.jpg,683,1024,validation
img_0772,data\raw\img_0772.jpg,9154,4ba624616f54007236995b5ed5d330e2.jpg,682,1024,validation
img_0773,data\raw\img_0773.jpg,9530,480a63a89fa67f75333ac3e2ec709fde.jpg,1024,680,validation
img_0774,data\raw\img_0774.jpg,12873,5285f0cc22e6b24ebf7597921f1e792f.jpg,1024,1024,validation
img_0775,data\raw\img_0775.jpg,11336,66944533f2aa560438fb0b83b33aa106.jpg,1024,1024,validation
img_0776,data\raw\img_0776.jpg,12605,a9241e7a983feabc10d4c1e548e9b286.jpg,678,1024,validation
img_0777,data\raw\img_0777.jpg,17121,263b6dd877a80699f43aef905d7ea37e.jpg,682,1024,validation
img_0778,data\raw\img_0778.jpg,19905,04f6e414deea516f05612aa595c7a65e.jpg,682,1024,validation
img_0779,data\raw\img_0779.jpg,16508,db754979155507a6528eeb152a0adaf9.jpg,682,1024,validation
img_0780,data\raw\img_0780.jpg,18369,6b4ee84a44b076120d58c0ebb74f313a.jpg,694,1024,validation
img_0781,data\raw\img_0781.jpg,20195,43b336366b1c4d87732c522242f7e966.jpg,681,1024,validation
img_0782,data\raw\img_0782.jpg,9406,a0aedf945aef6f2eb6578dd749e92545.jpg,683,1024,validation
img_0783,data\raw\img_0783.jpg,20214,bedd4c227a48bc3f89431058fa77c82b.jpg,683,1024,validation
img_0784,data\raw\img_0784.jpg,17845,b24d298f9856f105bb3f3bb645b59dd9.jpg,682,1024,validation
img_0785,data\raw\img_0785.jpg,11609,8d81e4ca92e63119e1ed5dacdddc0430.jpg,1024,682,validation
img_0786,data\raw\img_0786.jpg,13093,3696956aa43b2641bdb8ee6fd0ea213f.jpg,632,1024,validation
img_0787,data\raw\img_0787.jpg,9922,004e9e21cd1aca568a8ffc77a54638ce.jpg,682,1024,validation
img_0788,data\raw\img_0788.jpg,19068,de92afe62c9c4670a48c6c3e43440323.jpg,1024,682,validation
img_0789,data\raw\img_0789.jpg,18758,27023eed1274dd51e91924ea631b1ab1.jpg,1024,683,validation
img_0790,data\raw\img_0790.jpg,14102,db85f62492da69d793339b2c124e7abb.jpg,652,1024,validation
img_0791,data\raw\img_0791.jpg,18518,f4ffe227f128ce8aa508f300c03966b7.jpg,684,1024,validation
img_0792,data\raw\img_0792.jpg,18374,8f9f0279df604ce012c8a9d454ab430f.jpg,1024,682,validation
img_0793,data\raw\img_0793.jpg,17861,f8a4762ebff45ddd567bdb9dbb41d0b6.jpg,681,1024,validation
img_0794,data\raw\img_0794.jpg,11794,f8862ca9c428cccb7ad26b9f0ab16603.jpg,654,1024,validation
img_0795,data\raw\img_0795.jpg,12903,ad1a3b0fb188342ec29f22275b434f04.jpg,682,1024,validation
img_0796,data\raw\img_0796.jpg,13039,fc7ddf414e15c6b180b53e376e5622f3.jpg,1024,680,validation
img_0797,data\raw\img_0797.jpg,15231,2a191fe07d0c2f63c5192d7effcec0c1.jpg,683,1024,validation
img_0798,data\raw\img_0798.jpg,10912,5e9318c2b27f4b6894a5f98f92845bd8.jpg,683,1024,validation
img_0799,data\raw\img_0799.jpg,9672,2e279590988cb29535739095a188cd0b.jpg,684,1024,validation
img_0800,data\raw\img_0800.jpg,20430,56de0257f498e65810f31c1bba98b058.jpg,1024,682,validation
img_0801,data\raw\img_0801.jpg,18531,bc6426e3f3df37ba4b2a84b808c20152.jpg,683,1024,validation
img_0802,data\raw\img_0802.jpg,16058,99e98d14f5c0dcc16a0fd5f3016a7a45.jpg,633,1024,validation
img_0803,data\raw\img_0803.jpg,11791,ecb9073d265f18598c61f21d10098339.jpg,678,1024,validation
img_0804,data\raw\img_0804.jpg,6410,c201083bb1f8b26dba075f380aa799bc.jpg,682,1024,validation
img_0805,data\raw\img_0805.jpg,19811,2ed6ea0b7ce46f8d5fc6608776152d5d.jpg,681,1024,validation
img_0806,data\raw\img_0806.jpg,20455,70b7d4241e6f6c096e856561174cffe4.jpg,527,1024,validation
img_0807,data\raw\img_0807.jpg,11381,aa95964ff3b249168fcda1504434d04b.jpg,679,1024,validation
img_0808,data\raw\img_0808.jpg,15978,02916664cd606bb5486353f200a475a3.jpg,678,1024,validation
img_0809,data\raw\img_0809.jpg,11351,15b3536fd4cd5f7c40b1ef1a611402e5.jpg,660,1024,validation
img_0810,data\raw\img_0810.jpg,15568,05d26dad11c6bca43d37df0c16d91bc9.jpg,632,1024,validation
img_0811,data\raw\img_0811.jpg,17759,6612b7476f511c5cd1eb1086f2b7ba39.jpg,680,1024,validation
img_0812,data\raw\img_0812.jpg,17131,e1f4adf88b71b15a4aaa6a32c6fa0d4a.jpg,682,1024,validation
img_0813,data\raw\img_0813.jpg,11895,f79f1d0fc8dfae388e8a1887623228ea.jpg,1024,682,validation
img_0814,data\raw\img_0814.jpg,11437,f90c231e3eab5e147368c77592b6a7f7.jpg,683,1024,validation
img_0815,data\raw\img_0815.jpg,12633,470040991c8127d65f1e328f3a952a75.jpg,682,1024,validation
img_0816,data\raw\img_0816.jpg,11184,ec22e11763ab9cb30ba1fb4b0a945cd4.jpg,697,1024,validation
img_0817,data\raw\img_0817.jpg,16137,d04d3562eaabdfd4b6ce70b26c079c8b.jpg,682,1024,validation
img_0818,data\raw\img_0818.jpg,18358,dd4525a10b6110df29f0a6b19e6b924b.jpg,1024,681,validation
img_0819,data\raw\img_0819.jpg,11451,bf3ef97f28c83839cbf4da20ed9bd704.jpg,682,1024,validation
img_0820,data\raw\img_0820.jpg,20273,b66d836caa14d17a8b7de99d0a4e8a5d.jpg,819,1024,validation
img_0821,data\raw\img_0821.jpg,10566,de8af016793ce1f2170e1ae785ed78ee.jpg,828,1024,validation
img_0822,data\raw\img_0822.jpg,9927,a116f2dc48597d4f5103ca7e87c59d83.jpg,682,1024,validation
img_0823,data\raw\img_0823.jpg,17644,03549b86fb916d9fc725d816c94d0a3c.jpg,683,1024,validation
img_0824,data\raw\img_0824.jpg,18212,e9e47b85d533b0dd11b3a383444cad18.jpg,682,1024,validation
img_0825,data\raw\img_0825.jpg,18509,9595f24dbd770431ef76c8d4e4007d87.jpg,633,1024,validation
img_0826,data\raw\img_0826.jpg,11340,97cb9ef6e3eb1e4870201eb60ea875ac.jpg,683,1024,validation
img_0827,data\raw\img_0827.jpg,16821,44a33562cc61058bfadb2164c829156b.jpg,683,1024,validation
img_0828,data\raw\img_0828.jpg,17090,9947f3f56aa4fab3b07bca98b09d7bfe.jpg,1024,768,validation
img_0829,data\raw\img_0829.jpg,17906,1eaa797678050a918a706a2fc232697c.jpg,683,1024,validation
img_0830,data\raw\img_0830.jpg,19152,45225483e305abaac3bc54c3dce0723e.jpg,648,1024,validation
img_0831,data\raw\img_0831.jpg,15237,77e9eefca9b24d5d5b2ca7a43d1fc1ce.jpg,682,1024,validation
img_0832,data\raw\img_0832.jpg,17228,8b0f9bec3b8c5793bf116e1e5e502072.jpg,681,1024,validation
img_0833,data\raw\img_0833.jpg,12534,6129a289fa99fd43988c56cf0271e345.jpg,680,1024,validation
img_0834,data\raw\img_0834.jpg,13397,4cf0603ca0e51e4ea465b2b9d5eea307.jpg,682,1024,validation
img_0835,data\raw\img_0835.jpg,20470,0d5d5e00e589fe5641b919179794994b.jpg,1024,683,validation
img_0836,data\raw\img_0836.jpg,16732,926e547ae973c4ff47a63ac941fe6be1.jpg,682,1024,validation
img_0837,data\raw\img_0837.jpg,10455,dae66883f57f31d10cc286784a042c35.jpg,667,1024,validation
img_0838,data\raw\img_0838.jpg,17208,c829a692db2ec7013e3eb242b430a2d8.jpg,683,1024,validation
img_0839,data\raw\img_0839.jpg,11379,0094940c58c343b742f48ae26eb5e9fa.jpg,683,1024,validation
img_0840,data\raw\img_0840.jpg,14915,33a7c42db78149d76d89e444a3a3ee8b.jpg,682,1024,validation
img_0841,data\raw\img_0841.jpg,7487,d36482dcef46afcfcb7d96013c0715c2.jpg,682,1024,validation
img_0842,data\raw\img_0842.jpg,17195,014eadcd4cf28a669232d4b6470e4e01.jpg,682,1024,validation
img_0843,data\raw\img_0843.jpg,12373,4ba277c9a234db8eb76681da8ea065e4.jpg,682,1024,validation
img_0844,data\raw\img_0844.jpg,16454,f26668b06a110a0066ed30209c418807.jpg,682,1024,validation
img_0845,data\raw\img_0845.jpg,8976,292ebab1191c45465fddac3b9612f4f2.jpg,785,1024,validation
img_0846,data\raw\img_0846.jpg,12109,06eca767af94ec50eb0503088708be13.jpg,817,1024,validation
img_0847,data\raw\img_0847.jpg,19036,7f5cd5f13122b4bc95fe1a7bf0df56aa.jpg,682,1024,validation
img_0848,data\raw\img_0848.jpg,18043,d96606ae95730d706916c376ede63c28.jpg,1024,683,validation
img_0849,data\raw\img_0849.jpg,15967,4f9742189256a459260eb22543154825.jpg,635,1024,validation
img_0850,data\raw\img_0850.jpg,17997,28cc10255347d209843aa9a595eaed69.jpg,682,1024,validation
img_0851,data\raw\img_0851.jpg,13477,35980d446169c38a1ebe02324dc0df36.jpg,678,1024,validation
img_0852,data\raw\img_0852.jpg,16034,8d6cc2330f9c370096ac3f33147b2b83.jpg,632,1024,validation
img_0853,data\raw\img_0853.jpg,18517,02182c58daf61dc5c5c64bb112b1f826.jpg,683,1024,validation
img_0854,data\raw\img_0854.jpg,15424,03fc99c4deaf14724ef6277dec16b8e8.jpg,682,1024,validation
img_0855,data\raw\img_0855.jpg,17854,90ffd404d1eb433fc6bb4065d9c96a37.jpg,682,1024,validation
img_0856,data\raw\img_0856.jpg,13498,35a40d006d7f633f12d86624236cf272.jpg,683,1024,validation
img_0857,data\raw\img_0857.jpg,11323,8552ba7fcd321cb2677612ae5cab94c3.jpg,683,1024,validation
img_0858,data\raw\img_0858.jpg,10954,59972d4827e58fd77ceac9dd7f0b42c7.jpg,682,1024,validation
img_0859,data\raw\img_0859.jpg,17994,ebf78f93576a0c6222dc50801fd113c6.jpg,1024,682,validation
img_0860,data\raw\img_0860.jpg,20358,fdfd9c12594a8637cb113859561c8202.jpg,643,1024,validation
img_0861,data\raw\img_0861.jpg,13469,95bca399ad3d4296c61863dadc45c82e.jpg,1024,682,validation
img_0862,data\raw\img_0862.jpg,17327,df079613f0d10e3e2778b0dba7809686.jpg,731,1024,validation
img_0863,data\raw\img_0863.jpg,8554,3628ba3d48dfc3c26103dd2056f47bc6.jpg,1024,680,validation
img_0864,data\raw\img_0864.jpg,8902,2cb78f57e5a856474f48fa3b581766aa.jpg,768,1024,validation
img_0865,data\raw\img_0865.jpg,17356,b5afca4e7afe32cd8d4e7ba62da456bd.jpg,660,1024,validation
img_0866,data\raw\img_0866.jpg,13256,b22ea58665d776f693c9f13635499460.jpg,677,1024,validation
img_0867,data\raw\img_0867.jpg,15486,cf8fbb58ce182fb9976486509e220efd.jpg,682,1024,validation
img_0868,data\raw\img_0868.jpg,10770,0c19eca5f90b66b915e2f6cbd421574f.jpg,682,1024,validation
img_0869,data\raw\img_0869.jpg,20575,de90e3f82e7a96e74dfc900b07caf5ab.jpg,591,1024,validation
img_0870,data\raw\img_0870.jpg,15553,0e4ccb9ca5528265c8330c043604b0c7.jpg,1024,683,validation
img_0871,data\raw\img_0871.jpg,12120,feea9874319fd9d25200c8127d01933d.jpg,683,1024,validation
img_0872,data\raw\img_0872.jpg,16346,492c43f88806dc6beb84ed534f0fc001.jpg,769,1024,validation
img_0873,data\raw\img_0873.jpg,15236,c0516e19209daa9918403bf876011f1a.jpg,683,1024,validation
img_0874,data\raw\img_0874.jpg,16942,545342e1ff1fbecc6cf069bd3ebf7e1a.jpg,682,1024,validation
img_0875,data\raw\img_0875.jpg,9548,0d25b761d9b146cfa820b2a7364b5bf7.jpg,1024,682,validation
img_0876,data\raw\img_0876.jpg,10330,8075d3afc3d574f8cfd7c5400417d9fc.jpg,1024,682,validation
img_0877,data\raw\img_0877.jpg,15106,790cc5b2e3f130e9f45cde050b74c055.jpg,1024,1024,validation
img_0878,data\raw\img_0878.jpg,9112,5b1d263a42d5c7967665b08cd0eb7234.jpg,682,1024,validation
img_0879,data\raw\img_0879.jpg,11761,a37683e24561b78d8104637789731339.jpg,613,1024,validation
img_0880,data\raw\img_0880.jpg,12452,d0c4784dc3efc24c058fd0b9b533ca2d.jpg,682,1024,validation
img_0881,data\raw\img_0881.jpg,18557,33e7a5f7f47b7bb2bf6d3549eedde5fd.jpg,1024,682,validation
img_0882,data\raw\img_0882.jpg,20155,0205895cfbb5348d94fda8ce32272fa5.jpg,683,1024,validation
img_0883,data\raw\img_0883.jpg,16747,b4968dc30b419476fcc4a72938113609.jpg,614,1024,validation
img_0884,data\raw\img_0884.jpg,16116,b246457b56c522682a2400286ca834ec.jpg,446,1024,validation
img_0885,data\raw\img_0885.jpg,16607,c31564bf88c1d02aa8cb1e886ccaadef.jpg,1024,682,validation
img_0886,data\raw\img_0886.jpg,17253,d02c51d1bad4d2c2c7d53564537c6d04.jpg,1024,683,validation
img_0887,data\raw\img_0887.jpg,18703,6c1cf70085fef21a41cb374e84bfd6c3.jpg,682,1024,validation
img_0888,data\raw\img_0888.jpg,10324,d451b646b79628026a369c045ed54462.jpg,681,1024,validation
img_0889,data\raw\img_0889.jpg,12809,acdf7a78a6d3f26fda1709834155ede2.jpg,682,1024,validation
img_0890,data\raw\img_0890.jpg,9989,ac453fbad1af6923ae38db5e33512e2b.jpg,1024,682,validation
img_0891,data\raw\img_0891.jpg,9721,5a7be1610d64e15581a3762ebca0e14f.jpg,683,1024,validation
img_0892,data\raw\img_0892.jpg,10763,50589605133a0468feaea6dea39493a4.jpg,683,1024,validation
img_0893,data\raw\img_0893.jpg,19658,2d3c87a230e6e06e383db8feed2b7c5f.jpg,1024,683,validation
img_0894,data\raw\img_0894.jpg,10850,97798485ca538a03284d8dbaceab92c4.jpg,681,1024,validation
img_0895,data\raw\img_0895.jpg,11306,c691539200cdb7a04b1e993d7baa10f4.jpg,683,1024,validation
img_0896,data\raw\img_0896.jpg,10645,fdcd3232350a031d96aae02b069b7f88.jpg,460,1024,validation
img_0897,data\raw\img_0897.jpg,20190,dcee0c0b136a4e8a004fef599a4c96f3.jpg,683,1024,validation
img_0898,data\raw\img_0898.jpg,10116,f5473bcc572a3e98faefd27b1a4ab688.jpg,683,1024,validation
img_0899,data\raw\img_0899.jpg,10203,58dab92d28967d705851b30cae50faa0.jpg,684,1024,validation
img_0900,data\raw\img_0900.jpg,13584,8e3d327c799e1a524cd9691b42964efa.jpg,682,1024,validation
img_0901,data\raw\img_0901.jpg,15229,330629f6ea12a084fa484a2ae181d1ab.jpg,683,1024,validation
img_0902,data\raw\img_0902.jpg,16761,1b84aa501066599f1332ff4551d9a1b3.jpg,687,1024,validation
img_0903,data\raw\img_0903.jpg,9363,e73b13b557ab167a05cb10ed45decf52.jpg,683,1024,validation
img_0904,data\raw\img_0904.jpg,10678,4a218fbe91f6d17267cdbb255d4d8900.jpg,1024,1024,validation
img_0905,data\raw\img_0905.jpg,17557,25b6a7dad9c5df5d9b36d681541500bf.jpg,688,1024,validation
img_0906,data\raw\img_0906.jpg,13507,79a404d13384b4e687f5927f1d28e2e3.jpg,682,1024,validation
img_0907,data\raw\img_0907.jpg,13124,f9ee0a82d9419eaa76ead995add92565.jpg,683,1024,validation
img_0908,data\raw\img_0908.jpg,10208,ae82b7aaa8bd597b58f068fe184616f5.jpg,1024,506,validation
img_0909,data\raw\img_0909.jpg,11775,7be5e15df33ddfd91374e7f3236b0933.jpg,680,1024,validation
img_0910,data\raw\img_0910.jpg,16488,1ee26a858200fa98bef04c950dad233a.jpg,682,1024,validation
img_0911,data\raw\img_0911.jpg,11508,f514d2cbb63a5f19edd12218d3a9d311.jpg,682,1024,validation
img_0912,data\raw\img_0912.jpg,11523,8edb034e1536833519aa3ba46d0f8a4c.jpg,1024,729,validation
img_0913,data\raw\img_0913.jpg,7731,50ab7c8b2848817931e5879671e234ae.jpg,1024,683,validation
img_0914,data\raw\img_0914.jpg,18946,48acf4105e66abe3ae57901e15d08e25.jpg,1024,595,validation
img_0915,data\raw\img_0915.jpg,13231,a9718c7da26a2118ce906a8561d79997.jpg,1024,682,validation
img_0916,data\raw\img_0916.jpg,17594,5cba4260eab80d368b662a6348ab47ad.jpg,683,1024,validation
img_0917,data\raw\img_0917.jpg,15461,c49c54015b966bc7220c18569088e5ea.jpg,682,1024,validation
img_0918,data\raw\img_0918.jpg,9810,236d3495722c76ba66121bdd9dc92d37.jpg,681,1024,validation
img_0919,data\raw\img_0919.jpg,11217,42668f83c24465ba79d25eb2a8790050.jpg,682,1024,validation
img_0920,data\raw\img_0920.jpg,19760,62c2a58de9a97c754cde718fb409402e.jpg,621,1024,validation
img_0921,data\raw\img_0921.jpg,11349,7296df63ead3a2e7252503d650a1116d.jpg,682,1024,validation
img_0922,data\raw\img_0922.jpg,18352,1f6b96f7f298903a77fa747ea4fe8840.jpg,499,1024,validation
img_0923,data\raw\img_0923.jpg,17687,3a8a2d38d8e3d16b2ca9dff94be6e9ed.jpg,683,1024,validation
img_0924,data\raw\img_0924.jpg,15380,469a44a83fb852b12df0254a0bd57746.jpg,682,1024,validation
img_0925,data\raw\img_0925.jpg,11120,300dcfff954898e161a61e37fca960b8.jpg,683,1024,validation
img_0926,data\raw\img_0926.jpg,10943,d2de997caf5e97ad41d0b37174afa83d.jpg,682,1024,validation
img_0927,data\raw\img_0927.jpg,18376,991f69fa4b82fcbaffef48c86e595065.jpg,682,1024,validation
img_0928,data\raw\img_0928.jpg,18190,6eb416609af49947f1ef307d2ee14dbd.jpg,683,1024,validation
img_0929,data\raw\img_0929.jpg,12831,3ed12074817fa4dff22b8df5ba0ce3f5.jpg,682,1024,validation
img_0930,data\raw\img_0930.jpg,20002,b2006174759a811aca6bd63e861dc741.jpg,682,1024,validation
img_0931,data\raw\img_0931.jpg,20583,f17fd9050a7d16a084f93c11b8506bb5.jpg,682,1024,validation
img_0932,data\raw\img_0932.jpg,10822,26168da8556dab9641084df526c39ced.jpg,682,1024,validation
img_0933,data\raw\img_0933.jpg,11095,28d0923aec82214d368745bd681ff6d5.jpg,683,1024,validation
img_0934,data\raw\img_0934.jpg,20107,bfdb81a5f9bebef69b5cda7f59a8daab.jpg,1024,682,validation
img_0935,data\raw\img_0935.jpg,19504,7142d1327caccda7fbfc2835521ee4e5.jpg,682,1024,validation
img_0936,data\raw\img_0936.jpg,13339,9eb8652e63ac33c79a9277fe0e115440.jpg,682,1024,validation
img_0937,data\raw\img_0937.jpg,12007,c042811268f9d093db4b97a63d2205b2.jpg,682,1024,validation
img_0938,data\raw\img_0938.jpg,17163,f71e5303f0a10b85bf4bbc6c9cbee1ab.jpg,632,1024,validation
img_0939,data\raw\img_0939.jpg,16067,f57152e44f9348050d59a71f9ca7f220.jpg,415,1024,validation
img_0940,data\raw\img_0940.jpg,13595,c289db2928b41ea6f09a2b7a1abe6ca5.jpg,570,1024,validation
img_0941,data\raw\img_0941.jpg,17686,b12947ba09cb3967e074fa4ad878c1d6.jpg,576,1024,validation
img_0942,data\raw\img_0942.jpg,15769,54cc806a05ebd88048485d929f91fe7c.jpg,680,1024,validation
img_0943,data\raw\img_0943.jpg,9793,637d4e5120ce4f3860de94d9727abc30.jpg,680,1024,validation
img_0944,data\raw\img_0944.jpg,12854,0a729bbbccaf081a46d72e5869838b45.jpg,681,1024,validation
img_0945,data\raw\img_0945.jpg,15300,9edbd54a4c03d778b681d78f52a98fb2.jpg,814,1024,validation
img_0946,data\raw\img_0946.jpg,19436,116c0fd0c6d963e7b68e7af47c4e8cc7.jpg,681,1024,validation
img_0947,data\raw\img_0947.jpg,10820,858395fd6b5e8111aaa523922c1d68fb.jpg,683,1024,validation
img_0948,data\raw\img_0948.jpg,15097,5fc499c60fc95671180347cf63b6f31a.jpg,683,1024,validation
img_0949,data\raw\img_0949.jpg,8337,99e576a9859dbbfa7bbf1ca6a8200960.jpg,1024,683,validation
img_0950,data\raw\img_0950.jpg,17198,899f2cf99bf2589cb5f037792f6f35ae.jpg,633,1024,validation
img_0951,data\raw\img_0951.jpg,18941,fb728e9a01a63307de0851c307316f9d.jpg,680,1024,validation
img_0952,data\raw\img_0952.jpg,19262,22cdabf1fc70b949b8bd3a37d93ecf05.jpg,683,1024,validation
img_0953,data\raw\img_0953.jpg,17721,e52ca16be4561e44d5f1322468cee6ec.jpg,1005,1024,validation
img_0954,data\raw\img_0954.jpg,17448,fa8cbbf127e163a2f512399049509d90.jpg,682,1024,validation
img_0955,data\raw\img_0955.jpg,17439,ac0bb60c85a2a9a02d525f900316cda2.jpg,683,1024,validation
img_0956,data\raw\img_0956.jpg,10216,a4f8de55929c1ccdfa38c3091f9ea800.jpg,1024,683,validation
img_0957,data\raw\img_0957.jpg,18415,1fc67fcf2301de07315b2b1eae7d1e87.jpg,1024,680,validation
img_0958,data\raw\img_0958.jpg,19051,218f45327eead3c64b19e3ddee2ec238.jpg,1024,682,validation
img_0959,data\raw\img_0959.jpg,19647,caa1a9bff740cfbf913f07ef4a045484.jpg,1024,681,validation
img_0960,data\raw\img_0960.jpg,16231,8d7cda12d54f825d1074ec6591264e80.jpg,684,1024,validation
img_0961,data\raw\img_0961.jpg,18717,fc9a327bebcf15c590090192a6ff09bf.jpg,844,1024,validation
img_0962,data\raw\img_0962.jpg,19288,f9c5f3efdae7ce33986891e0ba2f0a9c.jpg,680,1024,validation
img_0963,data\raw\img_0963.jpg,8810,8a0381caccced20a4f910443793a534b.jpg,633,1024,validation
img_0964,data\raw\img_0964.jpg,15525,4c528816dbb9d5ba947d10b145fcb5f1.jpg,682,1024,validation
img_0965,data\raw\img_0965.jpg,19944,1b8c03a610d653da2492f3c8235e36a5.jpg,682,1024,validation
img_0966,data\raw\img_0966.jpg,2083,7fc8a54146a81b33f348f21ad07fa141.jpg,1024,683,validation
img_0967,data\raw\img_0967.jpg,15770,39598903e7ffcd5d5ce5354c3a4d2764.jpg,682,1024,validation
img_0968,data\raw\img_0968.jpg,18745,73d2b7e13c0b34f9d0572b57ea56be63.jpg,682,1024,validation
img_0969,data\raw\img_0969.jpg,19856,96efe0543a0aa8e37634431177a3e43b.jpg,682,1024,validation
img_0970,data\raw\img_0970.jpg,15368,8a3628a193ab4f72edae6d793a61e649.jpg,682,1024,validation
img_0971,data\raw\img_0971.jpg,12758,0a4aae5ecd970a120bfcc6b377b6e187.jpg,1024,723,validation
img_0972,data\raw\img_0972.jpg,19841,843bd5d77fbfebe568d2f99893455190.jpg,1024,682,validation
img_0973,data\raw\img_0973.jpg,9029,75a0f33be128afba12be2f3441d138a0.jpg,682,1024,validation
img_0974,data\raw\img_0974.jpg,15474,9cd3cff73af684ecd82abd69080a7a2b.jpg,633,1024,validation
img_0975,data\raw\img_0975.jpg,7780,7cec6c9dbd406032c6069f32381f2daa.jpg,683,1024,validation
img_0976,data\raw\img_0976.jpg,9082,200801ffb2c44d46b94454f1b6a278a6.jpg,550,1024,validation
img_0977,data\raw\img_0977.jpg,13201,6a2c490ed5f440ebeb12a9ac632ad9ed.jpg,1024,720,validation
img_0978,data\raw\img_0978.jpg,11813,947b6ea8d5e30914a55992708fbf5b99.jpg,478,1024,validation
img_0979,data\raw\img_0979.jpg,11132,b3ab1b8ce56ff0d4415ec0e85202d98e.jpg,682,1024,validation
img_0980,data\raw\img_0980.jpg,15347,8d246107cf4c81dad01bc57c980dcb11.jpg,683,1024,validation
img_0981,data\raw\img_0981.jpg,16926,d50d3a6538824799818bb76fd16dbeef.jpg,682,1024,validation
img_0982,data\raw\img_0982.jpg,15737,324c81a1ee14142e21e1377e1680a5f7.jpg,1024,682,validation
img_0983,data\raw\img_0983.jpg,20291,7a2ef4e4f9ecd5180e2dac23764704b3.jpg,786,1024,validation
img_0984,data\raw\img_0984.jpg,16835,9103fb4292a60db77d999f0838c4e562.jpg,680,1024,validation
img_0985,data\raw\img_0985.jpg,11408,ec87f9472aa1aa6a6fb6fa44add1357a.jpg,1024,1024,validation
img_0986,data\raw\img_0986.jpg,9711,0420c7e0454fbbe11fadd23eb1f40d38.jpg,683,1024,validation
img_0987,data\raw\img_0987.jpg,17533,ba230c5008aba14a031f540a7d601c57.jpg,681,1024,validation
img_0988,data\raw\img_0988.jpg,16774,a419c030ecf1f588302b7db62ee2bb21.jpg,680,1024,validation
img_0989,data\raw\img_0989.jpg,10440,b2c35c8f0ca1e87a90dbe33a0c62d87e.jpg,618,1024,validation
img_0990,data\raw\img_0990.jpg,19418,7c1c1c9c7a065b576f648e94d5a65c51.jpg,633,1024,validation
img_0991,data\raw\img_0991.jpg,11854,947ce93a6f64f79c5c29ef8e80abfe7b.jpg,683,1024,validation
img_0992,data\raw\img_0992.jpg,17764,b17d79fdd2bf0062d63674fa366293b5.jpg,680,1024,validation
img_0993,data\raw\img_0993.jpg,13598,20f9819eaa83ce17d76baf30880cd99f.jpg,1024,762,validation
